,msoa_code,name,ethnicity_white_2011,ethnicity_mixed_2011,ethnicity_asian_2011,ethnicity_black_2011,ethnicity_other_2011,ethnicity_bame_2011,perc_ethnicity_white_2011,perc_ethnicity_mixed_2011,perc_ethnicity_asian_2011,perc_ethnicity_black_2011,perc_ethnicity_other_2011,perc_ethnicity_bame_2011,uk_born_2011,not_uk_born_2011,perc_uk_born_2011,perc_not_uk_born_2011,language_has_not_+16_english_speaker_2011,language_has_not_+16_english_speaker_2011,perc_language_has_not_+16_english_speaker_2011,perc_language_has_not_+16_english_speaker_2011,religion_christian_2011,religion_buddhist_2011,religion_hindu_2011,religion_jewish_2011,religion_muslim_2011,religion_sikh_2011,religion_other_religion_2011,religion_no_religion_2011,religion_religion_not_stated_2011,perc_religion_christian_2011,perc_religion_buddhist_2011,perc_religion_hindu_2011,perc_religion_jewish_2011,perc_religion_muslim_2011,perc_religion_sikh_2011,perc_religion_other_religion_2011,perc_religion_no_religion_2011,perc_religion_religion_not_stated_2011,median_house_price_2005,median_house_price_2006,median_house_price_2007,median_house_price_2008,median_house_price_2009,median_house_price_2010,median_house_price_2011,median_house_price_2012,median_house_price_2013,sales_house_price_2005,sales_house_price_2006,sales_house_price_2007,sales_house_price_2008,sales_house_price_2009,sales_house_price_2010,sales_house_price_2011,sales_house_price_2011,sales_house_price_2013,qualification_no_qualification_2011,qualification_level_1_2011,qualification_level_2_2011,qualification_apprenticeship_2011,qualification_level_3_2011,qualification_level_4_2011,qualification_other_qualifications_2011,qualification_students_2011,economic_activity_active_total_2011,economic_activity_active_unemployed_2011,economic_activity_inactive_total_2011,perc_economic_activity_active_2011,unemployment_rate_2011,perc_economic_activity_inactive_total_2011
604,E02000604,Kingston upon Thames 007,5460,320,2435,174,197,3126,63.6,3.7,28.4,2.0,2.3,36.4,5470,3116,63.7,36.3,2720,623,81.4,18.6,4737,123,577,43,434,50,52,1913,657,55.2,1.4,6.7,0.5,5.1,0.6,0.6,22.3,7.7,240900,260000,312000,330000,310000,290000,325000,342500,362500,164,207,197,66,83,123,91,120,110,842,588,792,109,701,3060,713,503,4578,205,1679,73.2,4.5,26.8
605,E02000605,Kingston upon Thames 008,5453,289,1808,119,194,2410,69.4,3.7,23.0,1.5,2.5,30.6,5417,2446,68.9,31.1,2617,396,86.9,13.1,4241,94,623,34,495,52,34,1685,605,53.9,1.2,7.9,0.4,6.3,0.7,0.4,21.4,7.7,249950,277500,323000,322000,300000,330000,330000,349950,366500,158,199,180,73,95,137,106,107,144,931,574,753,118,673,2742,509,403,4136,175,1580,72.4,4.2,27.6
606,E02000606,Kingston upon Thames 009,7740,430,1355,228,354,2367,76.6,4.3,13.4,2.3,3.5,23.4,6739,3368,66.7,33.3,4185,614,87.2,12.8,4624,151,269,69,498,69,72,3494,861,45.8,1.5,2.7,0.7,4.9,0.7,0.7,34.6,8.5,241100,250000,294000,287500,262000,300101,285000,320000,329950,315,345,373,151,152,187,212,232,221,606,498,827,99,1631,4667,653,1829,6216,233,2275,73.2,3.7,26.8
607,E02000607,Kingston upon Thames 010,5665,278,630,165,91,1164,83.0,4.1,9.2,2.4,1.3,17.0,5271,1558,77.2,22.8,2321,176,93.0,7.0,3538,53,163,46,209,37,41,2154,588,51.8,0.8,2.4,0.7,3.1,0.5,0.6,31.5,8.6,247500,249950,320000,355000,305000,359225,361000,359000,407425,130,154,134,63,83,106,112,103,98,499,397,640,65,1246,2460,363,1264,3699,133,1614,69.6,3.6,30.4
608,E02000608,Kingston upon Thames 011,5454,286,864,242,147,1539,78.0,4.1,12.4,3.5,2.1,22.0,4883,2110,69.8,30.2,2868,314,90.1,9.9,3297,83,235,39,297,41,40,2351,610,47.1,1.2,3.4,0.6,4.2,0.6,0.6,33.6,8.7,210000,234950,269000,270000,232500,265000,285000,329950,310000,201,225,206,136,116,159,143,158,165,460,373,567,66,1068,3177,506,1147,4449,203,1451,75.4,4.6,24.6
609,E02000609,Kingston upon Thames 012,4411,248,2360,172,246,3026,59.3,3.3,31.7,2.3,3.3,40.7,4879,2558,65.6,34.4,2318,423,84.6,15.4,4038,99,637,25,936,35,19,1210,438,54.3,1.3,8.6,0.3,12.6,0.5,0.3,16.3,5.9,294500,312000,351500,315000,305000,340000,355000,365000,388500,110,152,128,44,74,57,61,55,91,987,682,816,152,635,2093,546,348,3603,172,1688,68.1,4.8,31.9
610,E02000610,Kingston upon Thames 013,6064,297,915,206,147,1565,79.5,3.9,12.0,2.7,1.9,20.5,5497,2132,72.1,27.9,3464,321,91.5,8.5,3695,81,210,50,342,66,41,2471,673,48.4,1.1,2.8,0.7,4.5,0.9,0.5,32.4,8.8,212000,230000,263500,255833,240500,276000,250000,270000,290000,205,282,233,112,106,151,159,143,148,766,463,642,75,813,3330,508,651,4502,193,1451,75.6,4.3,24.4
611,E02000611,Kingston upon Thames 014,5681,261,1130,95,146,1632,77.7,3.6,15.5,1.3,2.0,22.3,5724,1589,78.3,21.7,2491,158,94.0,6.0,4325,57,429,44,322,89,37,1449,561,59.1,0.8,5.9,0.6,4.4,1.2,0.5,19.8,7.7,320000,350000,390000,376250,352000,399950,385000,450000,455000,94,141,137,52,76,77,71,88,80,791,592,838,178,717,2322,409,302,3803,151,1452,72.4,4.0,27.6
612,E02000612,Kingston upon Thames 015,5841,218,1569,111,289,2187,72.8,2.7,19.5,1.4,3.6,27.2,5898,2130,73.5,26.5,2768,283,90.7,9.3,4850,85,478,19,574,32,40,1297,653,60.4,1.1,6.0,0.2,7.1,0.4,0.5,16.2,8.1,274000,305000,357475,294950,307500,362000,368000,368500,392000,131,182,158,87,92,101,95,98,109,987,790,955,204,735,2393,499,297,4282,157,1625,72.5,3.7,27.5
613,E02000613,Kingston upon Thames 016,6346,316,832,213,134,1495,80.9,4.0,10.6,2.7,1.7,19.1,6092,1749,77.7,22.3,2915,259,91.8,8.2,4225,66,266,55,296,57,48,2230,598,53.9,0.8,3.4,0.7,3.8,0.7,0.6,28.4,7.6,234300,245000,279975,300000,250000,267500,270000,280000,349950,148,208,226,100,122,140,141,165,147,899,562,735,99,683,2925,393,374,4401,182,1331,76.8,4.1,23.2
614,E02000614,Kingston upon Thames 017,5438,278,2253,237,198,2966,64.7,3.3,26.8,2.8,2.4,35.3,5708,2696,67.9,32.1,2613,459,85.1,14.9,4406,77,949,13,573,82,20,1679,605,52.4,0.9,11.3,0.2,6.8,1.0,0.2,20.0,7.2,206000,220000,250000,246250,218975,247750,250000,262500,306250,131,196,177,74,92,86,90,116,136,1218,948,953,168,856,1818,649,481,4564,225,1584,74.2,4.9,25.8
615,E02000615,Kingston upon Thames 018,6216,214,775,181,85,1255,83.2,2.9,10.4,2.4,1.1,16.8,6105,1366,81.7,18.3,2711,205,93.0,7.0,4573,73,258,10,251,24,22,1715,545,61.2,1.0,3.5,0.1,3.4,0.3,0.3,23.0,7.3,208500,229950,249999,249975,241000,248750,250000,250000,275000,123,183,155,74,80,98,67,91,109,1167,908,998,236,715,1574,396,241,4113,163,1340,75.4,4.0,24.6
616,E02000616,Kingston upon Thames 019,5330,167,385,86,63,701,88.4,2.8,6.4,1.4,1.0,11.6,5251,780,87.1,12.9,2259,104,95.6,4.4,3673,33,116,2,122,17,29,1612,427,60.9,0.5,1.9,0.0,2.0,0.3,0.5,26.7,7.1,205000,214950,248000,242500,215000,241475,240500,237250,255000,139,189,147,73,57,82,88,101,89,914,854,850,191,620,1132,246,157,3492,131,973,78.2,3.8,21.8
617,E02000617,Kingston upon Thames 020,7223,285,693,191,145,1314,84.6,3.3,8.1,2.2,1.7,15.4,7106,1431,83.2,16.8,3088,203,93.8,6.2,5017,53,207,18,297,61,33,2133,718,58.8,0.6,2.4,0.2,3.5,0.7,0.4,25.0,8.4,210000,218725,244950,248000,225000,240000,250000,245000,250000,135,220,191,95,74,105,113,104,127,1402,1088,1090,246,823,1610,400,263,4546,227,1575,74.3,5.0,25.7
618,E02000619,Lambeth 002,4248,609,598,2365,234,3806,52.7,7.6,7.4,29.4,2.9,47.3,4846,3208,60.2,39.8,3121,622,83.4,16.6,4352,84,73,24,703,1,43,2002,772,54.0,1.0,0.9,0.3,8.7,0.0,0.5,24.9,9.6,240000,264000,290000,280000,250000,287500,291500,328808,475000,78,131,124,58,58,78,76,70,53,1340,664,645,92,619,2688,597,597,4453,419,1858,70.6,9.4,29.4
619,E02000620,Lambeth 003,5521,702,621,2251,275,3849,58.9,7.5,6.6,24.0,2.9,41.1,5795,3575,61.8,38.2,3695,703,84.0,16.0,4909,100,49,48,703,4,54,2712,791,52.4,1.1,0.5,0.5,7.5,0.0,0.6,28.9,8.4,241250,297500,350000,330000,332500,366750,380000,445000,415000,138,201,208,125,68,106,103,106,113,1082,626,704,68,681,3926,696,684,5791,405,1651,77.8,7.0,22.2
620,E02000621,Lambeth 004,6538,665,905,1945,376,3891,62.7,6.4,8.7,18.6,3.6,37.3,5765,4664,55.3,44.7,4010,1073,78.9,21.1,5266,158,119,37,751,8,71,3154,865,50.5,1.5,1.1,0.4,7.2,0.1,0.7,30.2,8.3,373750,302250,350000,396225,310000,355000,390000,396000,467000,238,211,214,182,87,241,161,117,121,1076,604,736,85,896,4681,1001,859,6771,457,1936,77.8,6.7,22.2
621,E02000622,Lambeth 005,4883,603,451,1932,225,3211,60.3,7.4,5.6,23.9,2.8,39.7,4904,3190,60.6,39.4,2997,485,86.1,13.9,4102,62,45,35,501,17,49,2604,679,50.7,0.8,0.6,0.4,6.2,0.2,0.6,32.2,8.4,226000,250000,299498,285000,265000,295000,320000,312500,347500,119,166,168,71,69,80,85,88,84,888,517,524,63,672,3604,619,625,5238,347,1422,78.6,6.6,21.4
622,E02000623,Lambeth 006,4262,594,496,2388,250,3728,53.3,7.4,6.2,29.9,3.1,46.7,4436,3554,55.5,44.5,2696,713,79.1,20.9,4595,109,32,26,665,11,41,1787,724,57.5,1.4,0.4,0.3,8.3,0.1,0.5,22.4,9.1,184500,210495,249950,238500,219000,247500,248750,250000,293000,71,103,114,44,36,43,44,63,45,1227,644,703,75,593,2289,895,588,4513,438,1616,73.6,9.7,26.4
623,E02000624,Lambeth 007,3862,650,460,2734,270,4114,48.4,8.1,5.8,34.3,3.4,51.6,4789,3187,60.0,40.0,2941,559,84.0,16.0,4373,101,33,11,567,6,42,2192,651,54.8,1.3,0.4,0.1,7.1,0.1,0.5,27.5,8.2,227500,249475,280000,258500,273750,311000,320000,320000,344000,94,108,140,46,44,63,123,99,133,994,640,724,58,690,2799,647,636,4726,459,1589,74.8,9.7,25.2
624,E02000625,Lambeth 008,4104,617,578,2794,268,4257,49.1,7.4,6.9,33.4,3.2,50.9,4372,3989,52.3,47.7,2560,823,75.7,24.3,4946,96,31,14,752,6,40,1816,660,59.2,1.1,0.4,0.2,9.0,0.1,0.5,21.7,7.9,177750,195500,234000,232000,215000,241000,230000,270250,285000,70,112,105,51,39,62,50,80,123,1262,684,740,58,623,2327,921,649,4652,467,1707,73.2,10.0,26.8
625,E02000626,Lambeth 009,2929,695,382,4009,286,5372,35.3,8.4,4.6,48.3,3.4,64.7,4600,3701,55.4,44.6,2791,652,81.1,18.9,4814,68,21,8,835,10,47,1736,762,58.0,0.8,0.3,0.1,10.1,0.1,0.6,20.9,9.2,192000,184750,209250,193100,195000,210000,217500,248250,292500,54,58,78,47,17,38,41,38,46,1278,787,802,75,671,1885,800,672,4265,570,1829,70.0,13.4,30.0
626,E02000627,Lambeth 010,5417,772,494,2658,230,4154,56.6,8.1,5.2,27.8,2.4,43.4,5612,3959,58.6,41.4,3401,641,84.1,15.9,5084,93,43,27,655,19,63,2760,827,53.1,1.0,0.4,0.3,6.8,0.2,0.7,28.8,8.6,237475,246000,314500,283750,250000,293000,320000,333500,360000,138,193,182,92,66,84,83,96,111,1069,594,721,76,713,3984,881,641,6148,506,1584,79.5,8.2,20.5
627,E02000628,Lambeth 011,3812,829,640,4053,397,5919,39.2,8.5,6.6,41.7,4.1,60.8,4892,4839,50.3,49.7,3042,930,76.6,23.4,5720,108,46,13,926,15,69,1990,844,58.8,1.1,0.5,0.1,9.5,0.2,0.7,20.5,8.7,195000,182750,215000,220000,208500,245000,229975,239750,272500,57,88,100,51,29,59,44,46,63,1594,842,910,93,777,2354,1099,727,5255,570,2137,71.1,10.8,28.9
628,E02000629,Lambeth 012,6374,567,447,1498,147,2659,70.6,6.3,4.9,16.6,1.6,29.4,5757,3276,63.7,36.3,3544,429,89.2,10.8,4741,57,63,51,396,36,60,2923,706,52.5,0.6,0.7,0.6,4.4,0.4,0.7,32.4,7.8,275000,295000,349064,348250,340000,325000,359475,386250,430125,212,299,234,124,97,137,178,158,192,811,490,538,65,623,4671,626,464,6283,331,1318,82.7,5.3,17.3
629,E02000630,Lambeth 013,5402,434,343,981,106,1864,74.3,6.0,4.7,13.5,1.5,25.7,4809,2457,66.2,33.8,3052,284,91.5,8.5,3835,69,41,42,258,8,44,2382,587,52.8,0.9,0.6,0.6,3.6,0.1,0.6,32.8,8.1,278000,288000,400000,356500,353750,405000,382500,427000,460000,145,217,186,93,104,111,125,117,122,566,345,421,51,535,3904,416,310,4996,270,1021,83.0,5.4,17.0
630,E02000631,Lambeth 014,5541,679,568,1772,272,3291,62.7,7.7,6.4,20.1,3.1,37.3,5717,3115,64.7,35.3,3207,516,86.1,13.9,4391,101,122,40,345,20,60,2943,810,49.7,1.1,1.4,0.5,3.9,0.2,0.7,33.3,9.2,219000,220000,280500,310000,260500,282500,316350,348725,400000,148,229,189,85,64,107,109,130,109,857,527,667,70,714,3729,657,597,5388,338,1503,78.2,6.3,21.8
631,E02000632,Lambeth 015,6693,591,409,1669,154,2823,70.3,6.2,4.3,17.5,1.6,29.7,6167,3349,64.8,35.2,3783,365,91.2,8.8,4499,90,62,48,321,14,48,3681,753,47.3,0.9,0.7,0.5,3.4,0.1,0.5,38.7,7.9,267000,286400,340000,332500,304525,321000,350000,365000,435000,275,286,268,121,106,196,205,276,181,705,424,474,57,662,5659,660,517,7229,331,1168,86.1,4.6,13.9
632,E02000633,Lambeth 016,4320,730,475,2943,174,4322,50.0,8.4,5.5,34.1,2.0,50.0,5295,3347,61.3,38.7,3319,553,85.7,14.3,4226,100,52,27,704,7,63,2668,795,48.9,1.2,0.6,0.3,8.1,0.1,0.7,30.9,9.2,233250,230000,285000,267500,295000,300000,286000,286000,356000,120,129,151,72,55,75,64,91,97,1058,669,704,67,630,3295,673,569,5219,478,1611,76.4,9.2,23.6
633,E02000634,Lambeth 017,4158,447,365,1735,141,2688,60.7,6.5,5.3,25.3,2.1,39.3,4157,2689,60.7,39.3,2659,362,88.0,12.0,3647,64,44,29,414,11,44,1982,611,53.3,0.9,0.6,0.4,6.0,0.2,0.6,29.0,8.9,250000,250000,307500,300000,278750,325000,319250,400000,400000,93,148,124,47,54,77,70,98,79,853,455,485,52,511,2993,479,397,4314,292,1202,78.2,6.8,21.8
634,E02000635,Lambeth 018,4944,789,385,2857,182,4213,54.0,8.6,4.2,31.2,2.0,46.0,5872,3285,64.1,35.9,3629,437,89.3,10.7,4321,114,46,39,510,7,48,3184,888,47.2,1.2,0.5,0.4,5.6,0.1,0.5,34.8,9.7,244000,220000,285000,313788,286050,301250,340000,337475,341500,131,244,199,76,86,124,101,98,154,894,581,727,81,704,4024,576,518,5871,485,1516,79.5,8.3,20.5
635,E02000636,Lambeth 019,6240,361,371,597,70,1399,81.7,4.7,4.9,7.8,0.9,18.3,5295,2344,69.3,30.7,2878,198,93.6,6.4,4091,40,83,51,232,11,28,2501,602,53.6,0.5,1.1,0.7,3.0,0.1,0.4,32.7,7.9,352350,399500,407500,473750,472500,465250,491250,498925,660000,213,273,270,108,125,168,170,180,171,386,246,408,38,504,4386,366,294,5119,172,1017,83.4,3.4,16.6
636,E02000637,Lambeth 020,5494,734,377,1929,153,3193,63.2,8.4,4.3,22.2,1.8,36.8,5587,3100,64.3,35.7,3452,483,87.7,12.3,3832,89,51,47,370,7,66,3360,865,44.1,1.0,0.6,0.5,4.3,0.1,0.8,38.7,10.0,213500,247000,285000,295000,275000,287500,288000,345000,370000,186,218,210,110,101,164,123,115,153,758,485,596,67,702,4288,573,506,5933,355,1266,82.4,6.0,17.6
637,E02000638,Lambeth 021,5289,851,559,2952,247,4609,53.4,8.6,5.6,29.8,2.5,46.6,6037,3861,61.0,39.0,3494,610,85.1,14.9,5206,114,51,38,717,12,50,2894,816,52.6,1.2,0.5,0.4,7.2,0.1,0.5,29.2,8.2,195500,215000,250000,246500,230000,246999,250000,295000,305000,166,203,206,96,73,91,89,129,119,1345,757,861,108,788,3467,838,608,5909,504,1865,76.0,8.5,24.0
638,E02000639,Lambeth 022,3595,706,428,3035,355,4524,44.3,8.7,5.3,37.4,4.4,55.7,4299,3820,52.9,47.1,2667,731,78.5,21.5,4829,39,73,8,773,20,42,1645,690,59.5,0.5,0.9,0.1,9.5,0.2,0.5,20.3,8.5,154000,177000,210750,210000,202500,199950,180000,193000,250000,111,134,102,91,26,41,43,51,102,1086,726,793,96,655,2128,798,527,4509,479,1567,74.2,10.6,25.8
639,E02000640,Lambeth 023,6534,517,585,1334,153,2589,71.6,5.7,6.4,14.6,1.7,28.4,6407,2716,70.2,29.8,3476,309,91.8,8.2,4674,54,111,32,557,8,44,2914,729,51.2,0.6,1.2,0.4,6.1,0.1,0.5,31.9,8.0,275000,335000,365000,396000,350000,395250,425000,462500,487500,211,271,224,96,123,163,172,172,186,815,472,618,65,612,4426,530,397,5860,324,1312,81.7,5.5,18.3
640,E02000641,Lambeth 024,3358,767,412,3934,308,5421,38.3,8.7,4.7,44.8,3.5,61.7,5174,3605,58.9,41.1,2864,578,83.2,16.8,5306,65,44,22,809,1,48,1669,815,60.4,0.7,0.5,0.3,9.2,0.0,0.5,19.0,9.3,173750,197500,202500,227500,190000,227500,211000,270000,275000,66,100,110,58,33,40,53,59,72,1283,883,925,81,660,2061,730,595,4475,529,1808,71.2,11.8,28.8
641,E02000642,Lambeth 025,5982,839,545,2102,160,3646,62.1,8.7,5.7,21.8,1.7,37.9,6789,2839,70.5,29.5,3737,425,89.8,10.2,4769,118,129,47,448,21,73,3127,896,49.5,1.2,1.3,0.5,4.7,0.2,0.8,32.5,9.3,228500,250000,247500,270000,300000,300000,310000,290000,333000,186,216,235,109,73,117,115,120,137,1040,642,836,78,759,3700,555,488,5501,432,1704,76.3,7.9,23.7
642,E02000643,Lambeth 026,5231,580,610,1758,190,3138,62.5,6.9,7.3,21.0,2.3,37.5,5209,3160,62.2,37.8,3059,530,85.2,14.8,4438,48,70,55,691,16,32,2303,716,53.0,0.6,0.8,0.7,8.3,0.2,0.4,27.5,8.6,220000,233725,279500,250000,250000,310000,290000,312500,354000,198,236,194,76,67,111,162,132,137,878,529,664,64,679,3240,712,374,5077,348,1364,78.8,6.9,21.2
643,E02000644,Lambeth 027,5095,762,561,2000,202,3525,59.1,8.8,6.5,23.2,2.3,40.9,5377,3243,62.4,37.6,3043,522,85.4,14.6,4544,75,105,36,612,15,43,2435,755,52.7,0.9,1.2,0.4,7.1,0.2,0.5,28.2,8.8,197000,229500,256000,240000,245000,260000,270000,285000,293250,183,233,195,93,66,91,116,155,164,885,611,685,88,674,3164,792,400,5084,383,1462,77.7,7.5,22.3
644,E02000645,Lambeth 028,5544,717,531,2044,184,3476,61.5,7.9,5.9,22.7,2.0,38.5,5868,3152,65.1,34.9,3361,509,86.8,13.2,4754,84,88,39,478,12,32,2683,850,52.7,0.9,1.0,0.4,5.3,0.1,0.4,29.7,9.4,179998,213000,248975,249975,238975,250000,269375,299950,301000,202,254,264,108,98,122,132,145,153,858,587,736,99,690,3464,681,420,5346,397,1490,78.2,7.4,21.8
645,E02000646,Lambeth 029,5830,648,1121,1331,191,3291,63.9,7.1,12.3,14.6,2.1,36.1,5420,3701,59.4,40.6,3235,607,84.2,15.8,4604,84,159,47,885,11,50,2498,783,50.5,0.9,1.7,0.5,9.7,0.1,0.5,27.4,8.6,195000,239200,250000,235000,227500,275000,248500,261500,290000,188,273,256,92,93,107,129,167,188,953,610,714,70,727,3700,989,459,5880,329,1498,79.7,5.6,20.3
646,E02000647,Lambeth 030,4960,755,665,1960,143,3523,58.5,8.9,7.8,23.1,1.7,41.5,5574,2909,65.7,34.3,3020,424,87.7,12.3,4518,62,183,46,558,15,36,2243,822,53.3,0.7,2.2,0.5,6.6,0.2,0.4,26.4,9.7,216498,216000,242000,250000,230000,250000,290000,290000,275000,204,209,211,74,55,90,95,98,126,950,671,791,95,748,2792,702,373,4810,386,1516,76.0,8.0,24.0
647,E02000648,Lambeth 031,3465,771,372,2998,185,4326,44.5,9.9,4.8,38.5,2.4,55.5,5205,2586,66.8,33.2,2837,395,87.8,12.2,4592,43,79,9,600,0,39,1716,713,58.9,0.6,1.0,0.1,7.7,0.0,0.5,22.0,9.2,174500,180750,200000,218000,220000,235000,191000,250000,248325,118,118,130,66,57,56,65,57,98,1324,692,769,73,614,1639,578,368,3725,486,1612,69.8,13.0,30.2
648,E02000649,Lambeth 032,6722,857,870,2505,227,4459,60.1,7.7,7.8,22.4,2.0,39.9,6543,4638,58.5,41.5,3949,938,80.8,19.2,6135,72,129,20,942,25,52,2873,933,54.9,0.6,1.2,0.2,8.4,0.2,0.5,25.7,8.3,189000,220000,247000,234975,240000,241000,230000,246650,250000,261,345,347,134,93,128,127,194,209,1149,763,981,125,952,4074,1084,579,6998,526,1819,79.4,7.5,20.6
649,E02000650,Lambeth 033,4167,670,331,2116,140,3257,56.1,9.0,4.5,28.5,1.9,43.9,5234,2190,70.5,29.5,2907,326,89.9,10.1,4060,66,74,27,348,11,35,2073,730,54.7,0.9,1.0,0.4,4.7,0.1,0.5,27.9,9.8,185000,206500,234555,248000,235000,239000,239250,267500,287475,167,186,133,73,58,81,86,105,122,1050,582,695,96,601,2322,466,349,4163,412,1405,74.8,9.9,25.2
650,E02000651,Lambeth 034,4708,653,964,2079,187,3883,54.8,7.6,11.2,24.2,2.2,45.2,5151,3440,60.0,40.0,2918,574,83.6,16.4,4669,52,190,30,822,17,40,1949,822,54.3,0.6,2.2,0.3,9.6,0.2,0.5,22.7,9.6,231000,226725,250000,240000,230500,250000,247250,272000,300000,142,210,184,77,50,88,70,101,141,1041,651,770,77,716,2862,820,436,4971,402,1586,75.8,8.1,24.2
651,E02000652,Lambeth 035,2974,517,1473,2268,131,4389,40.4,7.0,20.0,30.8,1.8,59.6,3806,3557,51.7,48.3,1999,528,79.1,20.9,4124,55,441,6,1220,18,31,936,532,56.0,0.7,6.0,0.1,16.6,0.2,0.4,12.7,7.2,224500,226250,253000,261000,230000,250000,245000,250000,276750,108,102,104,43,29,51,49,50,60,1052,642,763,82,570,1673,947,475,3853,323,1460,72.5,8.4,27.5
652,E02006801,Lambeth 036,4829,482,1546,1016,208,3252,59.8,6.0,19.1,12.6,2.6,40.2,4577,3504,56.6,43.4,3263,577,85.0,15.0,3978,229,137,55,432,20,55,2468,707,49.2,2.8,1.7,0.7,5.3,0.2,0.7,30.5,8.7,292500,323750,376125,333000,417500,440000,423750,442500,490000,139,156,176,89,64,107,122,72,83,945,527,578,52,1023,3560,581,1358,4865,305,2121,69.6,6.3,30.4
653,E02000653,Lewisham 001,3741,596,1204,2781,222,4803,43.8,7.0,14.1,32.5,2.6,56.2,4656,3888,54.5,45.5,2845,702,80.2,19.8,4617,288,137,18,826,18,41,1977,622,54.0,3.4,1.6,0.2,9.7,0.2,0.5,23.1,7.3,185000,250000,225000,216250,206500,245000,246000,275000,293500,75,260,126,66,36,45,55,52,123,1109,714,806,70,687,2570,734,748,4798,484,1726,73.5,10.1,26.5
654,E02000654,Lewisham 002,2744,524,1364,3178,249,5315,34.0,6.5,16.9,39.4,3.1,66.0,4517,3542,56.0,44.0,2629,707,78.8,21.2,4123,352,127,10,850,6,43,1863,685,51.2,4.4,1.6,0.1,10.5,0.1,0.5,23.1,8.5,162000,184000,180000,185000,205000,160000,147000,173500,208250,61,129,95,44,52,39,34,38,38,1323,812,813,70,629,1707,707,692,3941,505,1862,67.9,12.8,32.1
655,E02000655,Lewisham 003,3502,598,891,2963,254,4706,42.7,7.3,10.9,36.1,3.1,57.3,4503,3705,54.9,45.1,2772,594,82.4,17.6,4345,192,102,17,747,9,45,2027,724,52.9,2.3,1.2,0.2,9.1,0.1,0.5,24.7,8.8,147500,149950,168000,170000,164000,175000,245500,206500,196000,159,170,209,68,64,71,60,60,83,1110,620,719,58,886,2348,790,998,4654,448,1661,73.7,9.6,26.3
656,E02000657,Lewisham 005,4802,706,834,2474,262,4276,52.9,7.8,9.2,27.3,2.9,47.1,5595,3483,61.6,38.4,3286,490,87.0,13.0,4200,134,72,21,586,14,72,3083,896,46.3,1.5,0.8,0.2,6.5,0.2,0.8,34.0,9.9,181225,208000,237475,230000,240000,250000,250000,250000,250000,114,153,156,81,60,68,126,136,126,945,649,808,64,1242,3280,698,1557,5449,384,1967,73.5,7.0,26.5
657,E02000658,Lewisham 006,4667,621,633,2059,334,3647,56.1,7.5,7.6,24.8,4.0,43.9,5243,3071,63.1,36.9,3037,501,85.8,14.2,3609,173,69,21,605,9,86,2993,749,43.4,2.1,0.8,0.3,7.3,0.1,1.0,36.0,9.0,196375,210000,235000,233000,249000,247500,247500,270000,315000,112,137,137,67,54,63,79,93,93,980,576,702,69,852,3075,585,930,4912,381,1642,74.9,7.8,25.1
658,E02000659,Lewisham 007,4922,537,594,1450,194,2775,63.9,7.0,7.7,18.8,2.5,36.1,5317,2380,69.1,30.9,2949,335,89.8,10.2,3781,97,144,40,373,15,47,2438,762,49.1,1.3,1.9,0.5,4.8,0.2,0.6,31.7,9.9,245250,250000,307750,257000,266750,330000,350000,295000,298750,156,171,164,71,78,81,98,127,156,872,476,699,48,568,3002,438,389,4338,377,1445,75.0,8.7,25.0
659,E02000660,Lewisham 008,4961,557,753,1637,170,3117,61.4,6.9,9.3,20.3,2.1,38.6,5246,2832,64.9,35.1,3237,422,88.5,11.5,3480,119,243,17,401,19,61,2971,767,43.1,1.5,3.0,0.2,5.0,0.2,0.8,36.8,9.5,201000,230000,230000,250000,231000,267000,250000,250000,280000,193,223,254,90,55,98,100,172,161,769,519,638,43,714,3602,569,645,5269,366,1379,79.3,6.9,20.7
660,E02000661,Lewisham 009,4875,296,439,634,98,1467,76.9,4.7,6.9,10.0,1.5,23.1,4608,1734,72.7,27.3,2882,257,91.8,8.2,3235,65,115,17,169,13,37,2079,612,51.0,1.0,1.8,0.3,2.7,0.2,0.6,32.8,9.6,250000,249950,297500,345000,243500,317500,335000,362000,365000,150,171,164,73,92,94,85,96,95,638,356,476,44,444,3090,307,251,3855,191,1065,78.4,5.0,21.6
661,E02000662,Lewisham 010,3635,678,627,2859,301,4465,44.9,8.4,7.7,35.3,3.7,55.1,5113,2987,63.1,36.9,2918,399,88.0,12.0,4183,113,65,16,521,5,43,2407,747,51.6,1.4,0.8,0.2,6.4,0.1,0.5,29.7,9.2,178498,188000,226750,245000,225000,249975,234500,253500,247500,112,143,136,62,38,62,73,94,81,923,635,779,72,756,2695,509,654,4696,377,1486,76.0,8.0,24.0
662,E02000663,Lewisham 011,3889,646,779,1727,153,3305,54.1,9.0,10.8,24.0,2.1,45.9,4538,2656,63.1,36.9,2578,325,88.8,11.2,3318,107,225,23,366,11,53,2446,645,46.1,1.5,3.1,0.3,5.1,0.2,0.7,34.0,9.0,197500,229000,249000,247498,225000,265975,267500,274750,338000,103,139,130,58,46,90,83,94,107,685,562,641,101,681,2844,534,962,4400,315,1393,76.0,7.2,24.0
